formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"4801 Corson Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=8921227557261792118,SEA,0.11565016252135353,1856.0106382978724,7.645476737267704,SEA0,47.55943,-122.31941789999999,Maple Wood Playfield,"Neighborhood park with fields for baseball & soccer, plus a playground, paths & open grassy areas."
"15623 Des Moines Memorial Dr S, Burien, WA 98148, USA",https://maps.google.com/?cid=230232019383821700,SEA,0.2628363827184405,0.0,1.1690216833370173,SEA0,47.4627657,-122.3235485,Des Moines Memorial Drive Park,
"2336 15th Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=12070939655120182101,SEA,0.17159869852436269,2289.769230769231,9.174861106349603,SEA0,47.5817608,-122.313044,Work and Play Lounge,
"13002 10th Ave NE, Seattle, WA 98125, USA",https://maps.google.com/?cid=11664349042563684730,SEA,0.18627588257073419,4324.0,19.046779726436814,SEA0,47.7245752,-122.3194507,13002 10th Ave NE,
"11th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=16642332719403655618,SEA,0.1262148492098062,2702.6129032258063,10.928808501149355,SEA0,47.607023899999994,-122.319195,Japanese Tea Garden,"This relaxed, Japanese-inspired garden at Seattle University was created by Fujitaro Kubota."
"901 12th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=7027687500593583001,SEA,0.0058704409239747615,2818.2388059701493,11.13619094533423,SEA0,47.610098199999996,-122.3163795,Shakespeare Garden,
"901 12th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=14023624667115368948,SEA,0.06952698807785289,2829.9692307692308,11.182155067412994,SEA0,47.6107278,-122.3179423,Thinking Field,
"631 NE Banner Pl, Seattle, WA 98115, USA",https://maps.google.com/?cid=5587826900094703424,SEA,0.20779964036528273,4088.074074074074,16.145179544546938,SEA0,47.682546599999995,-122.32027210000001,631 NE Banner Pl,
"750 S Homer St, Seattle, WA 98108, USA",https://maps.google.com/?cid=6495183182328675915,SEA,0.19982844426144666,1684.9733333333334,7.100627134923268,SEA0,47.551431799999996,-122.3213014,Georgetown Playfield,"With facilities for basketball, tennis, handball & soccer, plus play equipment & a wading pool."
"812 E Howe St, Seattle, WA 98102, USA",https://maps.google.com/?cid=14919297431574121682,SEA,0.20747022994116407,3319.804347826087,12.927102862379149,SEA0,47.635929,-122.32067699999998,Howe Street Stairs - Top,
"321 Broadway, Seattle, WA 98104, USA",https://maps.google.com/?cid=10572017488623411431,SEA,0.20186175076829985,2646.469387755102,10.660590848253337,SEA0,47.603083999999996,-122.320856,Boren Place,
"Seattle, WA 98105, USA",https://maps.google.com/?cid=16873483385505206858,SEA,0.1479767305451727,3959.3783783783783,15.211598380452543,SEA0,47.6691442,-122.31274499999999,Shiga's P-Patch Community Garden,
"Seattle, WA 98144, USA",https://maps.google.com/?cid=12017224520131877474,SEA,0.23077482188070025,2259.05,9.071924960073595,SEA0,47.580285599999996,-122.3117881,Santos Rodriguez Memorial Park,
"9100 8th Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=10984923944099489886,SEA,0.2956290593067989,1059.8095238095239,5.002620631654827,SEA0,47.5207231,-122.3236571,South Park Meadow,
"411 13th Ave E, Seattle, WA 98102, USA",https://maps.google.com/?cid=18386448005974973511,SEA,0.01696157131226954,2994.560606060606,11.974546088971714,SEA0,47.6222444,-122.31599589999999,Pepe's Garden,
"1500 Lakeview Blvd E, Seattle, WA 98102, USA",https://maps.google.com/?cid=3220162617483206991,SEA,0.26778252247875106,3263.4583333333335,12.590406367362215,SEA0,47.6310101,-122.32201680000001,St. Mark's Greenbelt,
